Unnamed: 0,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,TeamId,Playoffs
2013-04-03,2,21201112,1610612766,CHA,Charlotte,18-57,19,21,24,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.43200000000000005,0.875,0.28600000000000003,22,50,17,,0
2013-04-05,4,21201126,1610612766,CHA,Charlotte,18-58,22,23,8,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,79,0.318,0.909,0.188,13,46,13,,0
2013-04-06,2,21201139,1610612766,CHA,Charlotte,18-59,23,31,21,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.45,0.7390000000000001,0.33299999999999996,18,43,15,,0
2013-04-09,6,21201159,1610612766,CHA,Charlotte,18-60,19,21,17,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,75,0.375,0.722,0.14300000000000002,13,44,10,,0
2013-04-12,6,21201181,1610612766,CHA,Charlotte,18-61,30,23,20,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.449,0.8240000000000001,0.375,18,33,22,,0
2013-04-13,1,21201190,1610612766,CHA,Charlotte,19-61,24,25,27,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.46299999999999997,0.708,0.444,23,52,14,,0
2013-04-15,1,21201202,1610612766,CHA,Charlotte,20-61,30,24,30,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.581,0.929,0.389,35,37,11,,0
2013-04-17,4,21201219,1610612766,CHA,Charlotte,21-61,34,19,23,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.507,0.767,0.4,28,40,15,,0
2012-11-02,2,21200016,1610612753,ORL,Orlando,1-0,29,29,20,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.488,0.722,0.33299999999999996,24,46,11,,0
2012-11-04,3,21200039,1610612753,ORL,Orlando,2-0,26,20,40,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,115,0.489,0.8420000000000001,0.818,26,46,10,,0
2012-11-06,1,21200050,1610612753,ORL,Orlando,2-1,24,24,22,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.419,0.765,0.42100000000000004,23,43,11,,0
2012-11-07,8,21200060,1610612753,ORL,Orlando,2-2,12,22,21,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,75,0.35,0.8,0.25,17,41,19,,0
2012-11-09,2,21200069,1610612753,ORL,Orlando,2-3,17,19,15,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,68,0.429,0.5,0.364,19,35,18,,0
2012-11-11,1,21200090,1610612753,ORL,Orlando,2-4,17,18,18,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,74,0.35700000000000004,0.722,0.077,22,42,11,,0
2012-11-13,2,21200104,1610612753,ORL,Orlando,2-5,23,30,23,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.493,0.588,0.35700000000000004,28,42,20,,0
2012-11-16,3,21200123,1610612753,ORL,Orlando,3-5,22,22,27,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.494,0.882,0.41200000000000003,27,44,14,,0
2012-11-18,2,21200140,1610612753,ORL,Orlando,3-6,22,19,28,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.4,0.857,0.308,18,40,15,,0
2012-11-19,3,21200149,1610612753,ORL,Orlando,3-7,23,14,12,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,72,0.37799999999999995,0.5710000000000001,0.2,17,55,19,,0
2012-11-21,2,21200158,1610612753,ORL,Orlando,4-7,21,24,26,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.434,0.722,0.25,24,53,14,,0
2012-11-23,2,21200172,1610612753,ORL,Orlando,5-7,24,21,31,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.5,0.85,0.524,21,36,18,,0
2012-11-25,5,21200195,1610612753,ORL,Orlando,5-8,22,26,34,20,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.456,0.895,0.423,20,42,18,,0
2012-11-28,2,21200210,1610612753,ORL,Orlando,5-9,18,23,23,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.43200000000000005,0.625,0.133,16,46,16,,0
2012-11-30,3,21200224,1610612753,ORL,Orlando,5-10,21,23,21,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.449,0.789,0.091,20,36,9,,0
2012-12-02,2,21200244,1610612753,ORL,Orlando,6-10,23,29,21,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,113,0.5,0.95,0.348,34,44,12,,0
2012-12-03,6,21200250,1610612753,ORL,Orlando,7-10,28,23,18,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.435,0.875,0.348,29,43,8,,0
2012-12-05,9,21200265,1610612753,ORL,Orlando,7-11,15,19,23,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,81,0.442,0.706,0.067,15,46,19,,0
2012-12-07,12,21200281,1610612753,ORL,Orlando,7-12,16,18,30,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.375,0.857,0.267,17,40,16,,0
2012-12-09,5,21200296,1610612753,ORL,Orlando,8-12,20,33,18,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.519,0.722,0.33299999999999996,31,44,18,,0
2012-12-12,2,21200310,1610612753,ORL,Orlando,8-13,15,19,26,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.38299999999999995,1.0,0.318,17,39,15,,0
2012-12-14,4,21200330,1610612753,ORL,Orlando,9-13,19,32,30,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.47700000000000004,0.727,0.429,26,53,15,,0
2012-12-15,2,21200336,1610612753,ORL,Orlando,10-13,29,27,25,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.544,0.8420000000000001,0.294,25,43,14,,0
2012-12-17,1,21200350,1610612753,ORL,Orlando,11-13,27,22,25,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.537,1.0,0.429,31,42,17,,0
2012-12-19,3,21200368,1610612753,ORL,Orlando,12-13,27,25,24,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.42,0.8240000000000001,0.4,18,48,13,,0
2012-12-21,1,21200380,1610612753,ORL,Orlando,12-14,15,24,23,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.5,0.8420000000000001,0.28600000000000003,22,45,18,,0
2012-12-23,3,21200401,1610612753,ORL,Orlando,12-15,30,17,26,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.5,0.5329999999999999,0.45,25,45,19,,0
2012-12-26,3,21200412,1610612753,ORL,Orlando,12-16,24,29,23,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.456,0.846,0.36700000000000005,25,38,13,,0
2012-12-28,1,21200425,1610612753,ORL,Orlando,12-17,31,20,21,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.45299999999999996,0.818,0.35700000000000004,25,41,13,,0
2012-12-29,3,21200439,1610612753,ORL,Orlando,12-18,21,26,24,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.444,0.5,0.278,18,35,7,,0
2012-12-31,3,21200454,1610612753,ORL,Orlando,12-19,22,32,23,22,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.47700000000000004,0.818,0.348,24,50,16,,0
2013-01-02,2,21200465,1610612753,ORL,Orlando,12-20,28,18,25,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.474,0.7859999999999999,0.375,16,36,12,,0
2013-01-05,2,21200490,1610612753,ORL,Orlando,12-21,36,19,34,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.48200000000000004,0.778,0.385,23,45,13,,0
2013-01-07,7,21200510,1610612753,ORL,Orlando,12-22,24,33,28,23,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,119,0.495,0.889,0.36700000000000005,35,36,10,,0
2013-01-09,9,21200524,1610612753,ORL,Orlando,12-23,30,25,22,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.473,0.9,0.33299999999999996,23,43,11,,0
2013-01-12,1,21200541,1610612753,ORL,Orlando,13-23,26,23,26,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.48100000000000004,0.789,0.44,28,41,13,,0
2013-01-14,1,21200556,1610612753,ORL,Orlando,13-24,22,31,24,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.425,0.8,0.278,23,38,14,,0
2013-01-16,2,21200571,1610612753,ORL,Orlando,14-24,22,29,26,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.465,1.0,0.5710000000000001,29,40,12,,0
2013-01-18,3,21200586,1610612753,ORL,Orlando,14-25,28,17,26,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.46799999999999997,0.7140000000000001,0.355,20,36,14,,0
2013-01-20,2,21200602,1610612753,ORL,Orlando,14-26,24,24,27,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.506,0.8,0.429,26,42,13,,0
2013-01-22,2,21200615,1610612753,ORL,Orlando,14-27,25,27,14,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.452,0.75,0.4,27,41,13,,0
2013-01-24,1,21200629,1610612753,ORL,Orlando,14-28,20,27,19,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.43200000000000005,0.85,0.444,22,41,13,,0
2013-01-27,3,21200654,1610612753,ORL,Orlando,14-29,25,19,33,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.444,0.75,0.435,26,51,15,,0
2013-01-28,4,21200662,1610612753,ORL,Orlando,14-30,20,20,23,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77,0.405,0.778,0.222,24,36,15,,0
2013-01-30,4,21200673,1610612753,ORL,Orlando,14-31,31,20,22,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.494,0.875,0.26899999999999996,14,31,10,,0
2013-02-01,3,21200686,1610612753,ORL,Orlando,14-32,18,17,24,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.379,1.0,0.158,19,47,14,,0
2013-02-02,6,21200701,1610612753,ORL,Orlando,14-33,22,26,19,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.436,0.5,0.263,32,52,17,,0
2013-02-04,2,21200708,1610612753,ORL,Orlando,14-34,16,19,11,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,0.33799999999999997,0.75,0.083,20,46,12,,0
2013-02-06,4,21200723,1610612753,ORL,Orlando,14-35,17,25,13,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.345,0.7140000000000001,0.3,16,50,18,,0
2013-02-08,6,21200740,1610612753,ORL,Orlando,14-36,24,32,24,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.523,0.769,0.381,30,39,19,,0
2013-02-10,5,21200756,1610612753,ORL,Orlando,15-36,22,33,24,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.505,0.611,0.33299999999999996,34,50,10,,0
2013-02-13,1,21200775,1610612753,ORL,Orlando,15-37,19,17,20,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.415,0.556,0.214,18,41,15,,0
2013-02-19,2,21200790,1610612753,ORL,Orlando,15-38,27,16,27,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.41600000000000004,0.8240000000000001,0.16,26,46,14,,0
2013-02-20,9,21200806,1610612753,ORL,Orlando,15-39,30,23,29,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.45899999999999996,0.591,0.313,24,43,11,,0
2013-02-22,7,21200817,1610612753,ORL,Orlando,15-40,21,17,15,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.41700000000000004,0.778,0.33299999999999996,19,42,12,,0
2013-02-23,3,21200825,1610612753,ORL,Orlando,15-41,25,26,21,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.48100000000000004,0.636,0.28600000000000003,22,36,15,,0
2013-02-26,1,21200843,1610612753,ORL,Orlando,16-41,18,29,21,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.539,0.688,0.385,33,45,13,,0
2013-02-27,1,21200851,1610612753,ORL,Orlando,16-42,22,22,24,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.446,0.84,0.316,25,38,18,,0
2013-03-01,3,21200866,1610612753,ORL,Orlando,16-43,32,29,26,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.564,0.813,0.409,30,31,14,,0
2013-03-03,4,21200883,1610612753,ORL,Orlando,16-44,19,16,22,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.397,0.846,0.133,19,37,14,,0
2013-03-04,3,21200891,1610612753,ORL,Orlando,17-44,20,16,34,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.494,0.75,0.33299999999999996,26,40,8,,0
2013-03-06,5,21200903,1610612753,ORL,Orlando,17-45,18,22,34,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.449,0.833,0.214,26,45,17,,0
2013-03-08,2,21200916,1610612753,ORL,Orlando,17-46,15,23,25,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.39,0.895,0.33299999999999996,16,38,20,,0
2013-03-10,4,21200937,1610612753,ORL,Orlando,18-46,28,28,17,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.494,0.7140000000000001,0.444,28,41,16,,0
2013-03-12,2,21200949,1610612753,ORL,Orlando,18-47,23,23,22,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.39799999999999996,0.765,0.313,18,44,14,,0
2013-03-15,6,21200974,1610612753,ORL,Orlando,18-48,26,30,28,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.435,0.81,0.259,12,33,10,,0
2013-03-17,2,21200986,1610612753,ORL,Orlando,18-49,25,29,27,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.505,0.667,0.23800000000000002,21,44,12,,0
2013-03-19,1,21201004,1610612753,ORL,Orlando,18-50,12,17,26,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,73,0.318,0.667,0.2,12,42,10,,0
2013-03-20,3,21201010,1610612753,ORL,Orlando,18-51,15,31,19,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.48100000000000004,0.722,0.294,18,42,16,,0
2013-03-22,2,21201023,1610612753,ORL,Orlando,18-52,14,20,32,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.413,0.8,0.313,20,44,14,,0
2013-03-25,2,21201049,1610612753,ORL,Orlando,18-53,28,18,22,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.43,0.611,0.375,25,43,12,,0
2013-03-27,3,21201059,1610612753,ORL,Orlando,18-54,39,19,24,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.524,0.722,0.368,33,34,10,,0
2013-03-29,1,21201074,1610612753,ORL,Orlando,19-54,24,34,20,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.43,0.818,0.33299999999999996,23,41,9,,0
2013-03-30,2,21201086,1610612753,ORL,Orlando,19-55,27,17,16,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.391,0.593,0.308,12,53,17,,0
2013-04-01,5,21201104,1610612753,ORL,Orlando,19-56,14,29,31,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.419,0.905,0.4,22,48,9,,0
2013-04-03,7,21201117,1610612753,ORL,Orlando,19-57,23,23,19,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.389,0.889,0.353,24,47,13,,0
2013-04-05,6,21201131,1610612753,ORL,Orlando,19-58,19,24,27,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.425,0.8240000000000001,0.4,18,45,13,,0
2013-04-07,4,21201148,1610612753,ORL,Orlando,19-59,24,24,18,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.37799999999999995,0.727,0.077,21,53,14,,0
2013-04-10,3,21201166,1610612753,ORL,Orlando,20-59,30,18,22,25,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,113,0.46799999999999997,0.375,0.5329999999999999,27,62,16,,0
2013-04-13,2,21201191,1610612753,ORL,Orlando,20-60,17,20,27,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.42200000000000004,0.867,0.35700000000000004,23,40,20,,0
2013-04-15,2,21201203,1610612753,ORL,Orlando,20-61,23,14,18,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.419,0.606,0.2,16,39,14,,0
2013-04-17,5,21201220,1610612753,ORL,Orlando,20-62,20,27,27,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.519,0.44,0.14300000000000002,23,41,13,,0
2012-11-02,3,21200017,1610612749,MIL,Milwaukee,1-0,25,21,30,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.465,0.917,0.444,26,46,18,1610612749.0,1
2012-11-03,7,21200033,1610612749,MIL,Milwaukee,2-0,23,32,21,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.519,0.667,0.375,32,37,15,1610612749.0,1
2012-11-07,5,21200057,1610612749,MIL,Milwaukee,2-1,22,21,25,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.385,0.667,0.4,22,41,10,1610612749.0,1
2012-11-09,1,21200068,1610612749,MIL,Milwaukee,3-1,30,26,19,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.513,0.789,0.4,21,38,21,1610612749.0,1
2012-11-10,6,21200086,1610612749,MIL,Milwaukee,3-2,22,20,26,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,92,0.39799999999999996,0.731,0.158,20,44,11,1610612749.0,1
2012-11-12,2,21200096,1610612749,MIL,Milwaukee,4-2,34,28,21,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.513,0.889,0.35,25,48,23,1610612749.0,1
2012-11-14,3,21200111,1610612749,MIL,Milwaukee,5-2,33,27,22,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.418,0.8,0.188,24,46,6,1610612749.0,1
2012-11-17,5,21200136,1610612749,MIL,Milwaukee,6-2,25,35,31,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,117,0.462,0.75,0.52,28,41,11,1610612749.0,1
2012-11-19,2,21200148,1610612749,MIL,Milwaukee,6-3,23,31,27,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.473,0.727,0.125,26,39,14,1610612749.0,1
2012-11-21,7,21200163,1610612749,MIL,Milwaukee,6-4,15,29,29,25,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.42200000000000004,0.75,0.172,18,47,11,1610612749.0,1
2012-11-24,6,21200188,1610612749,MIL,Milwaukee,6-5,30,22,17,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.43200000000000005,0.7,0.17600000000000002,20,40,9,1610612749.0,1
2012-11-26,4,21200199,1610612749,MIL,Milwaukee,7-5,19,21,23,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93,0.45899999999999996,0.632,0.2,23,36,12,1610612749.0,1
2012-11-28,7,21200215,1610612749,MIL,Milwaukee,7-6,26,22,22,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.45799999999999996,0.81,0.385,24,36,17,1610612749.0,1
2012-11-30,9,21200230,1610612749,MIL,Milwaukee,7-7,30,17,16,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.366,0.75,0.278,14,47,11,1610612749.0,1
2012-12-01,6,21200238,1610612749,MIL,Milwaukee,8-7,11,36,22,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.456,0.75,0.308,24,42,14,1610612749.0,1
2012-12-03,3,21200247,1610612749,MIL,Milwaukee,8-8,28,22,17,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,81,0.382,0.652,0.42100000000000004,20,40,16,1610612749.0,1
2012-12-05,8,21200264,1610612749,MIL,Milwaukee,8-9,32,26,18,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.41700000000000004,0.828,0.41700000000000004,24,36,11,1610612749.0,1
2012-12-07,8,21200277,1610612749,MIL,Milwaukee,9-9,33,25,28,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.40399999999999997,0.813,0.429,20,59,10,1610612749.0,1
2012-12-09,2,21200293,1610612749,MIL,Milwaukee,10-9,25,23,27,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.465,0.8,0.43799999999999994,21,33,18,1610612749.0,1
2012-12-12,8,21200316,1610612749,MIL,Milwaukee,11-9,29,20,19,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.406,0.583,0.353,22,60,9,1610612749.0,1
2012-12-14,6,21200329,1610612749,MIL,Milwaukee,12-9,25,27,20,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.39799999999999996,0.7040000000000001,0.33299999999999996,23,43,17,1610612749.0,1
2012-12-15,8,21200343,1610612749,MIL,Milwaukee,12-10,15,20,27,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.361,0.72,0.33299999999999996,15,40,13,1610612749.0,1
2012-12-18,6,21200361,1610612749,MIL,Milwaukee,13-10,21,24,27,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.43,0.6920000000000001,0.429,18,37,15,1610612749.0,1
2012-12-19,9,21200374,1610612749,MIL,Milwaukee,13-11,22,12,17,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.353,0.789,0.25,11,44,16,1610612749.0,1
2012-12-21,3,21200382,1610612749,MIL,Milwaukee,14-11,17,26,19,26,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.434,0.611,0.313,22,57,21,1610612749.0,1
2012-12-22,6,21200395,1610612749,MIL,Milwaukee,14-12,19,18,26,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.392,0.696,0.2,17,41,14,1610612749.0,1
2012-12-26,6,21200415,1610612749,MIL,Milwaukee,15-12,22,33,23,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.47600000000000003,0.9470000000000001,0.588,24,49,18,1610612749.0,1
2012-12-29,9,21200445,1610612749,MIL,Milwaukee,16-12,25,31,13,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.408,0.941,0.381,29,45,5,1610612749.0,1
2012-12-30,1,21200448,1610612749,MIL,Milwaukee,16-13,23,22,26,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.46799999999999997,0.706,0.435,19,33,12,1610612749.0,1
2013-01-02,7,21200470,1610612749,MIL,Milwaukee,16-14,22,30,29,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.489,0.792,0.294,24,47,16,1610612749.0,1
2013-01-04,9,21200486,1610612749,MIL,Milwaukee,16-15,21,37,14,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.44799999999999995,0.7390000000000001,0.429,23,49,25,1610612749.0,1
2013-01-05,3,21200491,1610612749,MIL,Milwaukee,16-16,21,26,17,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.37799999999999995,0.722,0.278,18,39,13,1610612749.0,1
2013-01-08,3,21200513,1610612749,MIL,Milwaukee,17-16,26,24,30,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.462,0.789,0.529,25,46,11,1610612749.0,1
2013-01-09,5,21200520,1610612749,MIL,Milwaukee,18-16,23,27,31,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.46399999999999997,0.762,0.455,21,48,16,1610612749.0,1
2013-01-11,8,21200537,1610612749,MIL,Milwaukee,18-17,20,29,11,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.396,0.737,0.063,16,48,12,1610612749.0,1
2013-01-13,2,21200550,1610612749,MIL,Milwaukee,19-17,16,31,27,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.519,0.826,0.42100000000000004,29,32,12,1610612749.0,1
2013-01-15,6,21200569,1610612749,MIL,Milwaukee,19-18,27,23,23,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.358,0.591,0.25,15,54,11,1610612749.0,1
2013-01-17,3,21200582,1610612749,MIL,Milwaukee,20-18,32,21,17,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.424,0.7,0.375,24,51,18,1610612749.0,1
2013-01-19,7,21200599,1610612749,MIL,Milwaukee,21-18,30,32,22,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.44299999999999995,0.813,0.33299999999999996,26,43,14,1610612749.0,1
2013-01-22,1,21200616,1610612749,MIL,Milwaukee,22-18,28,27,28,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.519,0.636,0.43799999999999994,24,38,12,1610612749.0,1
2013-01-25,4,21200635,1610612749,MIL,Milwaukee,22-19,21,38,31,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.467,0.615,0.5,34,41,17,1610612749.0,1
2013-01-26,6,21200647,1610612749,MIL,Milwaukee,23-19,23,28,35,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.406,0.7,0.433,24,58,12,1610612749.0,1
2013-01-29,2,21200667,1610612749,MIL,Milwaukee,24-19,19,33,39,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,117,0.469,0.636,0.478,28,48,10,1610612749.0,1
2013-01-30,7,21200676,1610612749,MIL,Milwaukee,24-20,19,18,31,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,88,0.415,0.737,0.429,17,41,18,1610612749.0,1
2013-02-01,5,21200688,1610612749,MIL,Milwaukee,24-21,28,25,20,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86,0.39799999999999996,0.706,0.4,18,40,13,1610612749.0,1
2013-02-02,6,21200701,1610612749,MIL,Milwaukee,25-21,31,21,27,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.467,0.7,0.375,26,42,16,1610612749.0,1
2013-02-05,5,21200719,1610612749,MIL,Milwaukee,25-22,29,37,20,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.48,0.455,0.188,27,44,16,1610612749.0,1
