GAME_SEQUENCE,GAME_ID,TEAM_ID,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,Playoffs
4,21701037,1610612751,30,29,29,26,0,0,0,0,114,0.512,0.737,0.389,25,43,10,0
4,21701053,1610612751,32,33,22,31,0,0,0,0,118,0.5,0.75,0.4,27,41,22,0
3,21701067,1610612751,34,28,25,18,0,0,0,0,105,0.419,0.667,0.35100000000000003,22,46,12,0
5,21701082,1610612751,32,32,27,21,0,0,0,0,112,0.488,0.613,0.40700000000000003,21,40,9,0
1,21701094,1610612751,30,32,27,25,0,0,0,0,114,0.45799999999999996,0.8079999999999999,0.45899999999999996,27,38,9,0
2,21701117,1610612751,36,22,27,26,0,0,0,0,111,0.46,0.8640000000000001,0.353,28,48,8,0
4,21701141,1610612751,22,26,32,21,9,0,0,0,110,0.429,0.7859999999999999,0.28600000000000003,28,47,15,0
6,21701148,1610612751,28,20,22,26,0,0,0,0,96,0.425,0.667,0.27899999999999997,23,40,12,0
2,21701157,1610612751,22,27,22,24,0,0,0,0,95,0.42,0.435,0.405,20,36,18,0
4,21701178,1610612751,30,22,31,36,0,0,0,0,119,0.547,0.857,0.48700000000000004,30,41,17,0
3,21701193,1610612751,28,35,33,28,0,0,0,0,124,0.5,0.727,0.436,36,46,13,0
2,21701205,1610612751,29,33,24,28,0,0,0,0,114,0.5,0.9329999999999999,0.429,32,38,17,0
1,21701219,1610612751,22,21,27,27,0,0,0,0,97,0.40700000000000003,0.75,0.275,27,44,15,0
2,21700004,1610612754,29,36,41,34,0,0,0,0,140,0.52,0.7809999999999999,0.265,29,47,14,1
2,21700018,1610612754,25,27,21,23,0,0,0,0,96,0.449,0.667,0.222,15,39,12,1
3,21700029,1610612754,31,19,26,32,0,0,0,0,108,0.44799999999999995,0.7140000000000001,0.368,18,45,10,1
4,21700052,1610612754,33,28,37,32,0,0,0,0,130,0.667,0.727,0.455,31,42,17,1
6,21700060,1610612754,27,21,26,22,0,0,0,0,96,0.337,0.857,0.345,13,41,19,1
2,21700086,1610612754,26,27,15,29,0,0,0,0,97,0.46799999999999997,0.75,0.455,21,44,19,1
1,21700101,1610612754,24,31,14,32,0,0,0,0,101,0.424,0.773,0.414,25,53,14,1
2,21700106,1610612754,30,32,30,32,0,0,0,0,124,0.544,0.769,0.615,35,43,11,1
3,21700121,1610612754,28,35,26,21,0,0,0,0,110,0.46399999999999997,0.632,0.28600000000000003,25,40,11,1
7,21700142,1610612754,33,29,22,17,0,0,0,0,101,0.46799999999999997,0.882,0.48,24,34,12,1
2,21700150,1610612754,37,38,19,18,0,0,0,0,112,0.473,0.833,0.375,19,41,10,1
1,21700159,1610612754,30,22,23,22,0,0,0,0,97,0.43200000000000005,0.778,0.292,22,38,15,1
3,21700171,1610612754,27,18,35,25,0,0,0,0,105,0.512,0.583,0.414,27,51,18,1
3,21700190,1610612754,18,33,20,24,0,0,0,0,95,0.446,0.619,0.364,18,41,13,1
5,21700208,1610612754,34,33,30,19,0,0,0,0,116,0.506,0.9,0.5,29,36,12,1
1,21700217,1610612754,23,24,24,36,0,0,0,0,107,0.43799999999999994,0.667,0.536,22,51,10,1
2,21700235,1610612754,29,29,32,30,0,0,0,0,120,0.6,0.875,0.478,33,42,12,1
3,21700243,1610612754,34,16,28,27,0,0,0,0,105,0.41600000000000004,0.7929999999999999,0.4,25,48,12,1
5,21700271,1610612754,29,21,31,26,0,0,0,0,107,0.45799999999999996,0.741,0.423,19,41,16,1
5,21700281,1610612754,32,22,16,28,0,0,0,0,98,0.48700000000000004,1.0,0.304,20,36,18,1
1,21700290,1610612754,33,24,28,36,0,0,0,0,121,0.532,0.846,0.5770000000000001,25,43,14,1
6,21700308,1610612754,27,22,22,26,0,0,0,0,97,0.47700000000000004,1.0,0.25,18,36,14,1
3,21700319,1610612754,32,26,31,26,0,0,0,0,115,0.441,0.773,0.308,21,46,10,1
2,21700340,1610612754,31,35,29,20,0,0,0,0,115,0.535,0.8,0.423,28,44,16,1
2,21700354,1610612754,20,19,30,29,0,0,0,0,98,0.44799999999999995,0.8,0.353,21,39,13,1
3,21700369,1610612754,32,25,32,17,0,0,0,0,106,0.442,0.625,0.385,21,49,8,1
3,21700387,1610612754,22,37,31,24,12,0,0,0,126,0.527,0.818,0.4,24,40,11,1
1,21700404,1610612754,27,19,23,26,0,0,0,0,95,0.449,0.667,0.355,18,42,13,1
2,21700419,1610612754,19,35,20,24,0,0,0,0,98,0.402,0.76,0.3,21,51,13,1
3,21700439,1610612754,28,31,21,29,0,0,0,0,109,0.5660000000000001,0.789,0.444,21,43,15,1
2,21700442,1610612754,21,26,31,33,0,0,0,0,111,0.46799999999999997,0.789,0.33299999999999996,14,38,12,1
2,21700455,1610612754,28,25,25,27,0,0,0,0,105,0.488,0.9470000000000001,0.33299999999999996,19,37,9,1
3,21700482,1610612754,21,20,39,31,12,0,0,0,123,0.522,0.792,0.435,31,41,8,1
1,21700498,1610612754,19,26,21,17,0,0,0,0,83,0.442,0.6920000000000001,0.28600000000000003,18,26,12,1
2,21700507,1610612754,29,25,20,20,0,0,0,0,94,0.48100000000000004,0.8,0.4,27,39,15,1
4,21700524,1610612754,27,25,25,30,0,0,0,0,107,0.462,0.7,0.318,22,43,10,1
2,21700538,1610612754,13,25,20,32,0,0,0,0,90,0.38799999999999996,0.778,0.4,20,43,16,1
8,21700561,1610612754,26,26,24,25,0,0,0,0,101,0.488,0.8420000000000001,0.2,24,30,14,1
4,21700581,1610612754,31,33,37,24,0,0,0,0,125,0.5579999999999999,0.778,0.484,24,49,12,1
1,21700591,1610612754,37,27,24,21,0,0,0,0,109,0.557,0.7,0.318,30,40,16,1
2,21700604,1610612754,26,21,31,28,0,0,0,0,106,0.494,0.655,0.055999999999999994,13,45,14,1
2,21700619,1610612754,12,32,32,21,0,0,0,0,97,0.45899999999999996,0.75,0.47600000000000003,16,44,14,1
3,21700636,1610612754,30,34,32,24,0,0,0,0,120,0.545,0.929,0.478,20,42,6,1
10,21700647,1610612754,31,27,27,24,0,0,0,0,109,0.532,0.867,0.5379999999999999,26,43,14,1
4,21700666,1610612754,28,19,27,12,0,0,0,0,86,0.396,0.5379999999999999,0.26899999999999996,17,46,8,1
7,21700673,1610612754,25,14,27,20,0,0,0,0,86,0.381,0.769,0.08,15,44,9,1
4,21700686,1610612754,22,24,25,23,0,0,0,0,94,0.44,0.941,0.21100000000000002,14,41,10,1
3,21700703,1610612754,32,31,36,17,0,0,0,0,116,0.563,0.68,0.375,32,39,12,1
2,21700715,1610612754,31,29,20,28,0,0,0,0,108,0.473,0.818,0.419,27,37,16,1
2,21700725,1610612754,22,31,31,30,0,0,0,0,114,0.54,0.789,0.278,25,38,9,1
1,21700738,1610612754,23,29,29,24,0,0,0,0,105,0.542,0.818,0.28600000000000003,28,38,12,1
1,21700753,1610612754,21,34,29,21,0,0,0,0,105,0.529,0.677,0.385,20,33,14,1
1,21700766,1610612754,37,20,34,35,0,0,0,0,126,0.506,0.929,0.414,21,31,11,1
3,21700777,1610612754,33,29,14,24,0,0,0,0,100,0.44299999999999995,0.84,0.33299999999999996,25,42,13,1
2,21700791,1610612754,23,26,25,28,0,0,0,0,102,0.46299999999999997,0.64,0.414,19,35,16,1
4,21700820,1610612754,30,29,17,21,0,0,0,0,97,0.446,0.818,0.25,18,53,13,1
4,21700836,1610612754,36,32,26,27,0,0,0,0,121,0.5,0.682,0.429,27,54,13,1
4,21700856,1610612754,22,32,19,35,0,0,0,0,108,0.433,0.857,0.4,20,52,8,1
2,21700874,1610612754,27,34,22,33,0,0,0,0,116,0.475,0.846,0.321,30,57,17,1
8,21700904,1610612754,23,20,22,38,0,0,0,0,103,0.47100000000000003,0.696,0.25,22,50,12,1
3,21700915,1610612754,27,23,15,37,0,0,0,0,102,0.42200000000000004,0.75,0.344,21,43,24,1
7,21700932,1610612754,18,27,33,25,0,0,0,0,103,0.446,0.767,0.375,19,48,14,1
3,21700945,1610612754,30,25,25,18,0,0,0,0,98,0.442,0.917,0.32,11,43,16,1
2,21700951,1610612754,20,24,29,19,0,0,0,0,92,0.429,0.762,0.588,18,37,14,1
1,21700965,1610612754,20,24,25,15,0,0,0,0,84,0.386,0.765,0.13,12,45,12,1
2,21700978,1610612754,34,19,34,25,0,0,0,0,112,0.495,0.8,0.5,21,49,16,1
7,21700998,1610612754,24,16,34,25,0,0,0,0,99,0.48100000000000004,0.9,0.545,26,39,18,1
1,21701005,1610612754,33,24,26,18,0,0,0,0,101,0.4,0.8,0.20800000000000002,20,45,9,1
1,21701020,1610612754,27,30,22,20,0,0,0,0,99,0.43,0.706,0.292,17,34,8,1
2,21701035,1610612754,20,25,26,31,0,0,0,0,102,0.45299999999999996,0.8,0.5,24,38,15,1
2,21701051,1610612754,29,28,35,18,0,0,0,0,110,0.494,0.9470000000000001,0.28600000000000003,24,44,6,1
5,21700809,1610612754,25,25,19,23,0,0,0,0,92,0.366,0.9440000000000001,0.318,15,48,14,1
1,21701078,1610612754,27,31,24,27,0,0,0,0,109,0.462,0.857,0.355,25,42,9,1
3,21701096,1610612754,21,31,30,14,17,0,0,0,113,0.489,0.81,0.348,26,51,17,1
7,21701114,1610612754,18,21,29,24,0,0,0,0,92,0.48100000000000004,0.667,0.28600000000000003,22,38,10,1
4,21701127,1610612754,28,33,18,27,0,0,0,0,106,0.5,0.9,0.308,23,34,10,1
4,21701146,1610612754,22,28,26,35,0,0,0,0,111,0.488,0.762,0.39299999999999996,23,40,10,1
10,21701165,1610612754,26,20,27,31,0,0,0,0,104,0.488,0.813,0.474,23,35,13,1
1,21701175,1610612754,27,35,35,29,0,0,0,0,126,0.5379999999999999,0.733,0.517,32,47,12,1
7,21701187,1610612754,14,19,16,24,0,0,0,0,73,0.299,0.7,0.33299999999999996,16,44,12,1
1,21701197,1610612754,31,39,25,28,0,0,0,0,123,0.5379999999999999,0.778,0.36,27,39,14,1
1,21701213,1610612754,25,30,16,22,0,0,0,0,93,0.40399999999999997,0.625,0.258,22,53,7,1
3,21700005,1610612748,37,18,23,31,0,0,0,0,109,0.436,0.765,0.267,27,44,13,1
3,21700029,1610612748,26,37,28,21,0,0,0,0,112,0.517,0.5710000000000001,0.41200000000000003,24,45,14,1
2,21700042,1610612748,26,36,15,27,0,0,0,0,104,0.45899999999999996,0.667,0.37799999999999995,21,41,19,1
5,21700059,1610612748,30,21,22,27,0,0,0,0,100,0.46299999999999997,0.9440000000000001,0.34600000000000003,19,32,9,1
2,21700078,1610612748,26,19,18,27,0,0,0,0,90,0.43,0.938,0.226,17,40,19,1
2,21700093,1610612748,32,30,20,28,12,0,0,0,122,0.527,0.68,0.259,17,50,24,1
6,21700110,1610612748,27,22,18,30,0,0,0,0,97,0.41,0.895,0.387,21,48,11,1
9,21700127,1610612748,37,21,13,23,0,0,0,0,94,0.46799999999999997,0.636,0.405,23,41,23,1
2,21700137,1610612748,34,28,27,15,0,0,0,0,104,0.44,0.8420000000000001,0.389,23,37,16,1
3,21700148,1610612748,21,16,20,23,0,0,0,0,80,0.361,0.706,0.308,19,44,20,1
4,21700162,1610612748,36,33,25,32,0,0,0,0,126,0.531,0.8,0.4,21,53,14,1
7,21700175,1610612748,25,12,20,27,0,0,0,0,84,0.39,0.778,0.4,10,48,19,1
2,21700189,1610612748,29,29,23,22,0,0,0,0,103,0.433,0.75,0.35100000000000003,25,39,9,1
2,21700205,1610612748,19,30,25,19,0,0,0,0,93,0.41,0.8420000000000001,0.433,15,42,17,1
2,21700218,1610612748,26,24,16,25,0,0,0,0,91,0.41,0.722,0.28600000000000003,21,52,15,1
2,21700235,1610612748,27,28,13,27,0,0,0,0,95,0.42200000000000004,0.857,0.35100000000000003,21,35,14,1
5,21700257,1610612748,27,27,25,25,0,0,0,0,104,0.494,0.875,0.35700000000000004,20,48,16,1
6,21700272,1610612748,28,30,23,28,0,0,0,0,109,0.475,0.875,0.48700000000000004,29,42,13,1
1,21700287,1610612748,7,38,19,36,0,0,0,0,100,0.45299999999999996,0.826,0.406,19,45,12,1
1,21700298,1610612748,24,25,25,23,0,0,0,0,97,0.44,0.65,0.32299999999999995,24,42,15,1
4,21700306,1610612748,22,22,20,22,0,0,0,0,86,0.381,0.6,0.263,21,31,15,1
4,21700321,1610612748,22,28,29,26,0,0,0,0,105,0.488,0.619,0.4,25,39,21,1
2,21700335,1610612748,36,24,17,18,0,0,0,0,95,0.40700000000000003,0.882,0.37799999999999995,17,28,11,1
9,21700361,1610612748,35,23,24,23,0,0,0,0,105,0.542,0.75,0.529,28,29,18,1
2,21700376,1610612748,24,26,25,26,0,0,0,0,101,0.467,0.643,0.29600000000000004,15,44,5,1
3,21700393,1610612748,21,24,25,37,0,0,0,0,107,0.561,0.792,0.519,24,35,13,1
5,21700408,1610612748,33,27,19,16,0,0,0,0,95,0.47200000000000003,0.609,0.433,19,36,15,1
1,21700418,1610612748,24,29,26,25,0,0,0,0,104,0.5,0.882,0.355,25,40,16,1
4,21700432,1610612748,24,22,23,21,0,0,0,0,90,0.37799999999999995,0.762,0.34299999999999997,22,37,8,1
3,21700443,1610612748,30,27,19,28,0,0,0,0,104,0.456,0.833,0.28,19,42,19,1
3,21700456,1610612748,15,21,26,28,0,0,0,0,90,0.44,0.56,0.35700000000000004,23,46,12,1
4,21700474,1610612748,32,21,29,31,0,0,0,0,113,0.639,0.833,0.64,25,35,11,1
7,21700486,1610612748,28,25,16,25,0,0,0,0,94,0.424,0.8,0.313,18,38,13,1
3,21700500,1610612748,21,22,25,39,0,0,0,0,107,0.451,0.8240000000000001,0.33299999999999996,22,53,15,1
3,21700523,1610612748,20,19,21,27,0,0,0,0,87,0.337,0.774,0.115,12,43,11,1
2,21700531,1610612748,21,29,36,31,0,0,0,0,117,0.511,0.833,0.5,24,40,8,1
5,21700558,1610612748,24,32,25,30,0,0,0,0,111,0.512,0.727,0.5,29,41,12,1
3,21700568,1610612748,26,25,24,22,10,0,0,0,107,0.40399999999999997,0.95,0.28600000000000003,24,44,14,1
1,21700586,1610612748,27,22,25,29,0,0,0,0,103,0.48200000000000004,0.7,0.31,21,37,8,1
1,21700599,1610612748,22,29,21,18,0,0,0,0,90,0.402,0.8,0.182,18,64,13,1
2,21700604,1610612748,38,20,26,30,0,0,0,0,114,0.531,0.7140000000000001,0.433,25,37,15,1
1,21700634,1610612748,21,20,30,26,0,0,0,0,97,0.461,0.8,0.379,23,49,13,1
6,21700644,1610612748,25,23,24,39,0,0,0,0,111,0.47600000000000003,0.792,0.33299999999999996,35,40,14,1
7,21700659,1610612748,30,22,26,28,0,0,0,0,106,0.46299999999999997,0.741,0.41700000000000004,28,46,15,1
2,21700668,1610612748,24,29,16,26,0,0,0,0,95,0.41700000000000004,0.72,0.318,22,43,11,1
3,21700676,1610612748,31,26,16,33,0,0,0,0,106,0.494,0.583,0.46399999999999997,28,47,14,1
3,21700689,1610612748,33,17,18,22,0,0,0,0,90,0.47600000000000003,0.556,0.233,18,42,16,1
1,21700710,1610612748,17,30,25,16,0,0,0,0,88,0.37799999999999995,0.778,0.353,19,46,13,1
4,21700727,1610612748,22,32,17,24,0,0,0,0,95,0.447,0.611,0.308,25,51,12,1
5,21700742,1610612748,22,29,24,20,0,0,0,0,95,0.45299999999999996,0.789,0.387,23,41,16,1
5,21700757,1610612748,21,29,22,17,0,0,0,0,89,0.434,0.56,0.107,17,52,19,1
5,21700770,1610612748,23,18,19,37,0,0,0,0,97,0.391,0.654,0.324,20,49,11,1
2,21700776,1610612748,26,24,27,30,0,0,0,0,107,0.484,0.7140000000000001,0.389,30,33,11,1
3,21700792,1610612748,35,25,27,22,0,0,0,0,109,0.43,0.743,0.13,21,53,12,1
2,21700806,1610612748,24,33,23,21,0,0,0,0,101,0.44299999999999995,0.833,0.406,23,41,13,1
5,21700821,1610612748,19,23,30,19,0,0,0,0,91,0.364,0.9440000000000001,0.385,16,51,16,1
1,21700847,1610612748,24,31,26,31,0,0,0,0,112,0.488,0.8420000000000001,0.414,24,51,16,1
3,21700855,1610612748,29,33,19,21,0,0,0,0,102,0.455,0.7240000000000001,0.40700000000000003,23,29,10,1
7,21700879,1610612748,27,32,30,19,15,0,0,0,123,0.46299999999999997,0.654,0.33299999999999996,26,58,13,1
2,21700885,1610612748,34,26,32,23,0,0,0,0,115,0.461,0.778,0.364,27,50,10,1
3,21700909,1610612748,17,28,28,29,0,0,0,0,102,0.439,0.75,0.33299999999999996,19,37,15,1
1,21700922,1610612748,36,26,32,19,0,0,0,0,113,0.484,0.75,0.29,23,40,11,1
3,21700938,1610612748,27,32,15,31,0,0,0,0,105,0.451,0.679,0.414,19,45,13,1
3,21700952,1610612748,30,31,32,32,0,0,0,0,125,0.511,0.826,0.33299999999999996,33,51,10,1
3,21700959,1610612748,26,24,30,25,8,0,0,0,113,0.447,0.741,0.273,26,41,14,1
2,21700973,1610612748,29,24,20,35,0,0,0,0,108,0.47200000000000003,0.556,0.5379999999999999,26,49,14,1
2,21700988,1610612748,26,34,43,26,0,0,0,0,129,0.591,0.7140000000000001,0.35700000000000004,27,42,10,1
4,21701004,1610612748,25,22,25,27,0,0,0,0,99,0.429,0.688,0.32299999999999995,24,46,11,1
3,21701018,1610612748,31,21,27,32,8,0,0,0,119,0.414,0.905,0.419,26,53,14,1
6,21701034,1610612748,25,25,24,18,0,0,0,0,92,0.38299999999999995,0.7140000000000001,0.278,23,43,11,1
5,21701054,1610612748,36,28,28,26,13,18,0,0,149,0.5489999999999999,0.63,0.556,36,46,11,1
4,21701068,1610612748,27,37,35,20,0,0,0,0,119,0.556,0.737,0.441,31,32,7,1
7,21701084,1610612748,18,22,26,33,0,0,0,0,99,0.391,0.9,0.433,22,41,10,1
3,21701096,1610612748,30,23,21,22,11,0,0,0,107,0.47700000000000004,0.7859999999999999,0.4,32,39,17,1
3,21701110,1610612748,29,25,21,23,0,0,0,0,98,0.474,0.75,0.31,24,44,14,1
2,21701125,1610612748,29,22,27,25,0,0,0,0,103,0.451,0.917,0.259,20,44,17,1
4,21701141,1610612748,32,23,21,25,8,0,0,0,109,0.45299999999999996,0.762,0.41200000000000003,19,51,18,1
3,21701158,1610612748,30,22,26,23,0,0,0,0,101,0.451,0.846,0.242,22,46,14,1
3,21701172,1610612748,23,30,31,31,0,0,0,0,115,0.447,0.8240000000000001,0.447,23,54,11,1
6,21701186,1610612748,23,27,28,20,0,0,0,0,98,0.39799999999999996,0.955,0.259,20,42,12,1
3,21701206,1610612748,27,25,29,12,0,0,0,0,93,0.46,0.5710000000000001,0.22699999999999998,21,43,15,1
3,21701221,1610612748,27,20,24,34,11,0,0,0,116,0.434,0.65,0.423,26,56,9,1
3,21700005,1610612753,32,26,30,28,0,0,0,0,116,0.478,0.759,0.381,22,50,14,0
6,21700022,1610612753,27,28,36,30,0,0,0,0,121,0.506,0.867,0.545,30,40,22,0
2,21700028,1610612753,36,20,32,26,0,0,0,0,114,0.444,0.85,0.486,28,50,12,0
2,21700050,1610612753,30,31,26,38,0,0,0,0,125,0.494,0.875,0.348,20,44,11,0
2,21700071,1610612753,32,29,34,19,0,0,0,0,114,0.5710000000000001,0.5,0.478,22,45,17,0
4,21700088,1610612753,24,25,37,27,0,0,0,0,113,0.423,0.769,0.33299999999999996,28,39,11,0
6,21700097,1610612753,33,27,27,28,0,0,0,0,115,0.506,0.722,0.47100000000000003,27,43,16,0
8,21700112,1610612753,23,31,27,20,0,0,0,0,101,0.507,0.857,0.44799999999999995,25,38,24,0
2,21700120,1610612753,26,19,15,23,0,0,0,0,83,0.40700000000000003,0.6,0.28600000000000003,23,38,16,0
3,21700138,1610612753,20,18,31,19,0,0,0,0,88,0.363,0.889,0.207,18,45,13,0
2,21700160,1610612753,27,27,30,28,0,0,0,0,112,0.5379999999999999,0.591,0.46399999999999997,31,29,12,0
6,21700174,1610612753,36,28,33,31,0,0,0,0,128,0.524,0.674,0.46399999999999997,29,44,18,0
9,21700185,1610612753,23,24,30,30,0,0,0,0,107,0.47100000000000003,0.7,0.355,24,36,12,0
8,21700199,1610612753,29,27,19,25,0,0,0,0,100,0.42,0.889,0.313,26,35,11,0
10,21700213,1610612753,33,14,24,23,0,0,0,0,94,0.46799999999999997,1.0,0.379,19,41,15,0
2,21700229,1610612753,26,22,19,18,0,0,0,0,85,0.38299999999999995,0.652,0.276,13,46,16,0
3,21700243,1610612753,31,24,17,25,0,0,0,0,97,0.41700000000000004,0.609,0.342,23,50,22,0
9,21700261,1610612753,35,27,18,38,0,0,0,0,118,0.505,0.636,0.324,28,44,14,0
3,21700269,1610612753,26,21,22,34,0,0,0,0,103,0.43200000000000005,0.632,0.375,21,51,12,0
2,21700278,1610612753,28,27,30,26,0,0,0,0,111,0.45299999999999996,0.677,0.387,22,41,9,0
1,21700290,1610612753,25,25,34,25,0,0,0,0,109,0.435,0.813,0.39,22,35,14,0
2,21700304,1610612753,31,28,28,34,0,0,0,0,121,0.5920000000000001,0.6920000000000001,0.433,28,37,13,0
1,21700318,1610612753,34,29,28,21,0,0,0,0,112,0.45799999999999996,0.722,0.39299999999999996,23,35,14,0
1,21700334,1610612753,36,18,24,27,0,0,0,0,105,0.451,0.862,0.214,19,42,10,0
1,21700339,1610612753,23,22,29,20,0,0,0,0,94,0.439,0.857,0.313,24,40,20,0
3,21700355,1610612753,31,13,30,22,14,0,0,0,110,0.469,0.667,0.214,17,52,16,0
4,21700370,1610612753,25,23,22,19,0,0,0,0,89,0.39799999999999996,0.7829999999999999,0.23800000000000002,18,42,14,0
4,21700378,1610612753,22,32,33,23,0,0,0,0,110,0.489,0.875,0.382,39,39,12,0
2,21700405,1610612753,24,16,28,27,0,0,0,0,95,0.42,0.5710000000000001,0.33299999999999996,24,45,12,0
3,21700420,1610612753,20,23,23,22,0,0,0,0,88,0.381,0.737,0.345,15,45,15,0
2,21700438,1610612753,23,20,36,31,0,0,0,0,110,0.48200000000000004,0.647,0.515,27,40,16,0
5,21700458,1610612753,24,24,18,28,0,0,0,0,94,0.39299999999999996,0.826,0.185,23,35,9,0
2,21700472,1610612753,20,30,22,25,0,0,0,0,97,0.424,0.7240000000000001,0.2,16,40,14,0
4,21700483,1610612753,29,19,35,20,0,0,0,0,103,0.483,0.647,0.308,17,28,12,0
3,21700500,1610612753,18,31,19,21,0,0,0,0,89,0.40700000000000003,0.818,0.25,14,42,17,0
1,21700516,1610612753,33,17,27,25,0,0,0,0,102,0.451,1.0,0.423,22,48,18,0
2,21700531,1610612753,32,34,26,19,0,0,0,0,111,0.5429999999999999,0.733,0.444,31,37,12,0
1,21700545,1610612753,27,21,22,25,0,0,0,0,95,0.365,0.76,0.19399999999999998,16,52,12,0
1,21700554,1610612753,12,29,25,32,0,0,0,0,98,0.385,0.88,0.19399999999999998,16,48,12,0
5,21700582,1610612753,30,34,23,40,0,0,0,0,127,0.5,0.682,0.37799999999999995,29,46,19,0
3,21700601,1610612753,19,29,27,24,0,0,0,0,99,0.456,0.727,0.379,27,41,13,0
8,21700610,1610612753,29,17,23,34,0,0,0,0,103,0.433,0.9440000000000001,0.276,26,34,8,0
3,21700620,1610612753,33,30,35,21,0,0,0,0,119,0.513,0.8059999999999999,0.414,32,40,15,0
1,21700649,1610612753,25,22,26,35,0,0,0,0,108,0.444,0.895,0.355,24,51,16,0
2,21700664,1610612753,20,27,33,23,0,0,0,0,103,0.466,0.762,0.22699999999999998,25,42,14,0
1,21700683,1610612753,28,30,32,13,0,0,0,0,103,0.467,0.688,0.28600000000000003,20,44,10,0
1,21700696,1610612753,27,26,29,17,0,0,0,0,99,0.434,0.8420000000000001,0.355,23,40,17,0
2,21700725,1610612753,32,38,22,20,0,0,0,0,112,0.545,0.625,0.32,21,40,14,0
5,21700748,1610612753,30,25,33,19,0,0,0,0,107,0.506,0.8,0.484,26,33,10,0
2,21700754,1610612753,29,29,43,26,0,0,0,0,127,0.5429999999999999,0.7240000000000001,0.563,28,35,14,0
4,21700778,1610612753,25,22,22,29,0,0,0,0,98,0.442,0.909,0.313,17,35,20,0
3,21700792,1610612753,26,33,34,18,0,0,0,0,111,0.488,0.8420000000000001,0.433,25,39,11,0
1,21700797,1610612753,31,20,41,24,0,0,0,0,116,0.523,0.667,0.273,27,50,12,0
1,21700811,1610612753,26,13,30,31,0,0,0,0,100,0.429,0.8640000000000001,0.31,20,36,13,0
2,21700827,1610612753,29,25,20,30,0,0,0,0,104,0.446,0.846,0.267,23,41,12,0
4,21700844,1610612753,27,24,20,30,0,0,0,0,101,0.44,0.895,0.32299999999999995,24,39,9,0
2,21700854,1610612753,26,27,25,24,0,0,0,0,102,0.419,0.882,0.405,21,48,20,0
2,21700868,1610612753,41,28,21,23,0,0,0,0,113,0.518,0.696,0.45799999999999996,28,39,13,0
1,21700884,1610612753,18,22,31,34,0,0,0,0,105,0.447,0.8420000000000001,0.419,27,33,11,0
7,21700903,1610612753,38,24,15,28,0,0,0,0,105,0.46399999999999997,0.7140000000000001,0.414,23,35,16,0
2,21700914,1610612753,37,26,26,15,0,0,0,0,104,0.47600000000000003,0.565,0.433,27,42,13,0
1,21700926,1610612753,31,22,29,22,11,0,0,0,115,0.512,0.737,0.361,34,45,16,0
1,21700936,1610612753,31,21,25,30,0,0,0,0,107,0.5,0.818,0.32,19,44,14,0
6,21700955,1610612753,29,15,23,13,0,0,0,0,80,0.341,0.7859999999999999,0.324,18,36,14,0
7,21700971,1610612753,32,19,28,28,0,0,0,0,107,0.5,0.579,0.429,31,43,16,0
9,21700985,1610612753,14,22,26,26,0,0,0,0,88,0.423,0.813,0.31,17,34,14,0
5,21700991,1610612753,27,31,31,16,0,0,0,0,105,0.452,0.778,0.33299999999999996,20,33,14,0
8,21701012,1610612753,18,19,20,15,0,0,0,0,72,0.341,1.0,0.304,16,41,20,0
1,21701016,1610612753,36,25,30,35,0,0,0,0,126,0.506,0.87,0.529,31,42,17,0
1,21701029,1610612753,16,15,21,31,0,0,0,0,83,0.391,0.909,0.179,14,40,15,0
1,21701058,1610612753,25,26,25,10,0,0,0,0,86,0.41100000000000003,0.6,0.36,22,45,12,0
2,21701073,1610612753,23,26,16,33,0,0,0,0,98,0.40700000000000003,0.636,0.303,26,40,10,0
3,21701090,1610612753,26,12,39,28,0,0,0,0,105,0.44,0.741,0.36700000000000005,29,54,19,0
2,21701117,1610612753,33,18,30,23,0,0,0,0,104,0.435,0.813,0.355,25,44,9,0
1,21701129,1610612753,24,20,25,13,0,0,0,0,82,0.33,0.929,0.179,16,55,12,0
5,21701147,1610612753,18,25,21,24,0,0,0,0,88,0.344,0.9229999999999999,0.278,19,41,5,0
4,21701159,1610612753,27,19,22,29,0,0,0,0,97,0.42,0.667,0.306,28,53,11,0
2,21701170,1610612753,33,23,21,28,0,0,0,0,105,0.45299999999999996,0.7040000000000001,0.276,27,47,13,0
2,21701182,1610612753,25,24,26,25,0,0,0,0,100,0.447,0.5379999999999999,0.391,27,36,8,0
5,21701200,1610612753,24,26,24,27,0,0,0,0,101,0.47200000000000003,0.588,0.304,25,42,10,0
5,21701208,1610612753,21,21,25,19,0,0,0,0,86,0.415,0.65,0.20800000000000002,24,43,19,0
4,21701222,1610612753,26,29,21,25,0,0,0,0,101,0.429,0.815,0.406,20,42,16,0
4,21700006,1610612755,23,36,23,33,0,0,0,0,115,0.462,0.737,0.429,25,48,17,1
3,21700019,1610612755,21,29,22,20,0,0,0,0,92,0.38,0.75,0.313,20,47,16,1
1,21700027,1610612755,19,30,22,23,0,0,0,0,94,0.39,0.611,0.33299999999999996,18,41,20,1
1,21700041,1610612755,31,25,19,22,0,0,0,0,97,0.467,0.75,0.375,25,49,21,1
