GAME_SEQUENCE,GAME_ID,TEAM_ID,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,Playoffs
10,21800012,1610612743,29,30,15,33,0,0,0,0,107,0.379,0.7859999999999999,0.33299999999999996,20,56,10,1
10,21800012,1610612743,29,30,15,33,0,0,0,0,107,0.379,0.7859999999999999,0.33299999999999996,20,56,10,1
10,21800012,1610612743,29,30,15,33,0,0,0,0,107,0.379,0.7859999999999999,0.33299999999999996,20,56,10,1
10,21800012,1610612746,24,30,18,26,0,0,0,0,98,0.39799999999999996,0.833,0.28600000000000003,21,47,12,1
10,21800012,1610612746,24,30,18,26,0,0,0,0,98,0.39799999999999996,0.833,0.28600000000000003,21,47,12,1
10,21800012,1610612746,24,30,18,26,0,0,0,0,98,0.39799999999999996,0.833,0.28600000000000003,21,47,12,1
10,21800012,1610612746,24,30,18,26,0,0,0,0,98,0.39799999999999996,0.833,0.28600000000000003,21,47,12,1
10,21800012,1610612746,24,30,18,26,0,0,0,0,98,0.39799999999999996,0.833,0.28600000000000003,21,47,12,1
10,21800012,1610612746,24,30,18,26,0,0,0,0,98,0.39799999999999996,0.833,0.28600000000000003,21,47,12,1
11,21800013,1610612742,24,22,27,27,0,0,0,0,100,0.43200000000000005,0.7,0.303,28,38,9,0
11,21800013,1610612756,37,19,27,38,0,0,0,0,121,0.5429999999999999,0.875,0.5589999999999999,35,44,11,0
1,21800014,1610612741,41,17,18,32,0,0,0,0,108,0.436,0.75,0.33299999999999996,28,39,12,0
1,21800014,1610612755,38,27,37,25,0,0,0,0,127,0.473,0.9,0.33299999999999996,30,55,13,1
1,21800014,1610612755,38,27,37,25,0,0,0,0,127,0.473,0.9,0.33299999999999996,30,55,13,1
1,21800014,1610612755,38,27,37,25,0,0,0,0,127,0.473,0.9,0.33299999999999996,30,55,13,1
1,21800014,1610612755,38,27,37,25,0,0,0,0,127,0.473,0.9,0.33299999999999996,30,55,13,1
1,21800014,1610612755,38,27,37,25,0,0,0,0,127,0.473,0.9,0.33299999999999996,30,55,13,1
1,21800014,1610612755,38,27,37,25,0,0,0,0,127,0.473,0.9,0.33299999999999996,30,55,13,1
1,21800014,1610612755,38,27,37,25,0,0,0,0,127,0.473,0.9,0.33299999999999996,30,55,13,1
1,21800014,1610612755,38,27,37,25,0,0,0,0,127,0.473,0.9,0.33299999999999996,30,55,13,1
1,21800014,1610612755,38,27,37,25,0,0,0,0,127,0.473,0.9,0.33299999999999996,30,55,13,1
1,21800014,1610612755,38,27,37,25,0,0,0,0,127,0.473,0.9,0.33299999999999996,30,55,13,1
1,21800014,1610612755,38,27,37,25,0,0,0,0,127,0.473,0.9,0.33299999999999996,30,55,13,1
1,21800014,1610612755,38,27,37,25,0,0,0,0,127,0.473,0.9,0.33299999999999996,30,55,13,1
2,21800015,1610612748,24,34,27,28,0,0,0,0,113,0.392,0.735,0.34299999999999997,25,55,16,0
2,21800015,1610612764,25,34,30,23,0,0,0,0,112,0.469,0.7440000000000001,0.26899999999999996,19,40,14,0
3,21800016,1610612747,31,32,28,28,0,0,0,0,119,0.484,0.759,0.233,23,46,15,0
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
3,21800016,1610612757,34,31,28,35,0,0,0,0,128,0.44,0.9309999999999999,0.35100000000000003,21,54,16,1
1,21800017,1610612766,22,29,31,38,0,0,0,0,120,0.467,0.85,0.447,32,55,15,0
1,21800017,1610612753,10,21,23,34,0,0,0,0,88,0.38299999999999995,0.7140000000000001,0.19399999999999998,18,44,15,1
1,21800017,1610612753,10,21,23,34,0,0,0,0,88,0.38299999999999995,0.7140000000000001,0.19399999999999998,18,44,15,1
1,21800017,1610612753,10,21,23,34,0,0,0,0,88,0.38299999999999995,0.7140000000000001,0.19399999999999998,18,44,15,1
1,21800017,1610612753,10,21,23,34,0,0,0,0,88,0.38299999999999995,0.7140000000000001,0.19399999999999998,18,44,15,1
1,21800017,1610612753,10,21,23,34,0,0,0,0,88,0.38299999999999995,0.7140000000000001,0.19399999999999998,18,44,15,1
2,21800018,1610612752,24,26,26,29,0,0,0,0,105,0.402,0.9,0.321,14,36,3,0
2,21800018,1610612751,33,24,17,33,0,0,0,0,107,0.493,0.875,0.4,22,55,22,1
2,21800018,1610612751,33,24,17,33,0,0,0,0,107,0.493,0.875,0.4,22,55,22,1
2,21800018,1610612751,33,24,17,33,0,0,0,0,107,0.493,0.875,0.4,22,55,22,1
2,21800018,1610612751,33,24,17,33,0,0,0,0,107,0.493,0.875,0.4,22,55,22,1
2,21800018,1610612751,33,24,17,33,0,0,0,0,107,0.493,0.875,0.4,22,55,22,1
3,21800019,1610612738,25,28,26,22,0,0,0,0,101,0.40399999999999997,0.7,0.389,29,49,14,1
3,21800019,1610612738,25,28,26,22,0,0,0,0,101,0.40399999999999997,0.7,0.389,29,49,14,1
3,21800019,1610612738,25,28,26,22,0,0,0,0,101,0.40399999999999997,0.7,0.389,29,49,14,1
3,21800019,1610612738,25,28,26,22,0,0,0,0,101,0.40399999999999997,0.7,0.389,29,49,14,1
3,21800019,1610612738,25,28,26,22,0,0,0,0,101,0.40399999999999997,0.7,0.389,29,49,14,1
3,21800019,1610612738,25,28,26,22,0,0,0,0,101,0.40399999999999997,0.7,0.389,29,49,14,1
3,21800019,1610612738,25,28,26,22,0,0,0,0,101,0.40399999999999997,0.7,0.389,29,49,14,1
3,21800019,1610612738,25,28,26,22,0,0,0,0,101,0.40399999999999997,0.7,0.389,29,49,14,1
3,21800019,1610612738,25,28,26,22,0,0,0,0,101,0.40399999999999997,0.7,0.389,29,49,14,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
3,21800019,1610612761,18,31,33,31,0,0,0,0,113,0.467,0.737,0.371,24,49,12,1
4,21800020,1610612737,33,28,21,35,0,0,0,0,117,0.494,0.583,0.467,27,40,19,0
4,21800020,1610612763,37,40,29,25,0,0,0,0,131,0.5429999999999999,0.698,0.5,32,41,16,0
5,21800021,1610612739,30,24,41,28,0,0,0,0,123,0.484,0.862,0.348,26,43,14,0
5,21800021,1610612750,32,39,33,27,0,0,0,0,131,0.506,0.943,0.4,28,40,13,0
6,21800022,1610612758,32,31,27,39,0,0,0,0,129,0.521,0.731,0.4,24,39,13,0
6,21800022,1610612740,40,32,38,39,0,0,0,0,149,0.589,0.636,0.516,35,52,16,0
7,21800023,1610612754,25,28,23,25,0,0,0,0,101,0.43700000000000006,0.7040000000000001,0.33299999999999996,14,41,17,1
7,21800023,1610612754,25,28,23,25,0,0,0,0,101,0.43700000000000006,0.7040000000000001,0.33299999999999996,14,41,17,1
7,21800023,1610612754,25,28,23,25,0,0,0,0,101,0.43700000000000006,0.7040000000000001,0.33299999999999996,14,41,17,1
7,21800023,1610612754,25,28,23,25,0,0,0,0,101,0.43700000000000006,0.7040000000000001,0.33299999999999996,14,41,17,1
7,21800023,1610612749,30,32,31,25,0,0,0,0,118,0.473,0.619,0.37,27,50,17,1
